prefix_episode_id,task_uid,benchmark,run,log_run_order,log_start_utc,a0_block,a0_realized,u0,first_visible_passed,first_hidden_success,n_decisions,stop_reason,a_t1,u_t1,p_large_t1,a_t2,u_t2,p_large_t2,log_success,W_i1,W_i0,sampled,inclusion_probability,branch_small_runs,branch_large_runs,prefix_contrast_D,invocation_small,invocation_large
log:mbpp/245#7,mbpp/245,mbpp,7,3111,2026-09-19T21:00:35Z,1,1,0.25,0,0,3,horizon,1,0.054849457833583526,0.5,1,0.08033145422934673,0.5,0,4.0,0.0,0,0.3546099290780142,,,,,
log:mbpp/248#0,mbpp/248,mbpp,0,661,2026-09-19T19:31:28Z,0,0,0.75,0,0,3,horizon,0,0.7508899208252148,0.5,0,0.7517029862677015,0.5,0,0.0,4.0,0,0.3546099290780142,,,,,
log:mbpp/248#5,mbpp/248,mbpp,5,907,2026-09-19T19:41:26Z,0,0,0.75,0,0,3,horizon,1,0.016214650431253808,0.5,1,0.2336374352300531,0.5,0,4.0,0.0,0,0.3546099290780142,,,,,
log:mbpp/248#7,mbpp/248,mbpp,7,3916,2026-09-19T21:31:45Z,0,0,0.75,0,0,3,horizon,1,0.41599488622808645,0.5,0,0.7418526070374424,0.5,0,0.0,0.0,0,0.3546099290780142,,,,,
log:mbpp/249#0,mbpp/249,mbpp,0,3767,2026-09-19T21:26:20Z,1,1,0.25,0,0,3,horizon,1,0.16234952758388888,0.5,1,0.19373526098346094,0.5,0,4.0,0.0,0,0.3546099290780142,,,,,
log:mbpp/249#1,mbpp/249,mbpp,1,3103,2026-09-19T21:00:22Z,0,0,0.75,0,0,3,horizon,1,0.2543975151672516,0.5,1,0.1729120103244164,0.5,0,4.0,0.0,0,0.3546099290780142,,,,,
log:mbpp/249#2,mbpp/249,mbpp,2,939,2026-09-19T19:42:37Z,1,1,0.25,0,0,3,horizon,0,0.6104969065232538,0.5,1,0.4754195758097194,0.5,0,0.0,0.0,0,0.3546099290780142,,,,,
log:mbpp/249#3,mbpp/249,mbpp,3,1960,2026-09-19T20:18:19Z,0,0,0.75,0,0,3,horizon,0,0.5087832865491555,0.5,1,0.4448357226719716,0.5,0,0.0,0.0,0,0.3546099290780142,,,,,
log:mbpp/249#4,mbpp/249,mbpp,4,1233,2026-09-19T19:53:40Z,0,0,0.75,0,0,3,horizon,1,0.06623135326183316,0.5,1,0.303257382662511,0.5,0,4.0,0.0,0,0.3546099290780142,,,,,
log:mbpp/249#5,mbpp/249,mbpp,5,3994,2026-09-19T21:34:49Z,0,0,0.75,0,0,3,horizon,0,0.8113971622946765,0.5,1,0.3008423408844625,0.5,0,0.0,0.0,1,0.3546099290780142,"[0, 0]","[0, 0]",0.0,8c343c83afdc,8c343c83afdc
log:mbpp/249#6,mbpp/249,mbpp,6,2075,2026-09-19T20:23:06Z,1,1,0.25,0,0,3,horizon,0,0.9034550784726407,0.5,1,0.3132738817901076,0.5,0,0.0,0.0,1,0.3546099290780142,"[0, 1]","[0, 0]",-0.5,8c343c83afdc,8c343c83afdc
log:mbpp/249#7,mbpp/249,mbpp,7,3008,2026-09-19T20:57:27Z,1,1,0.25,0,0,3,horizon,1,0.005127148314196028,0.5,0,0.6136554896176427,0.5,1,0.0,0.0,0,0.3546099290780142,,,,,
log:mbpp/251#0,mbpp/251,mbpp,0,1767,2026-09-19T20:11:40Z,1,1,0.25,0,0,3,horizon,1,0.007373494733013741,0.5,1,0.2287248756085034,0.5,0,4.0,0.0,1,0.3546099290780142,"[0, 0]","[0, 0]",0.0,8c343c83afdc,8c343c83afdc
log:mbpp/251#1,mbpp/251,mbpp,1,601,2026-09-19T19:28:41Z,0,0,0.75,0,0,2,validated,1,0.16548166983438795,0.5,,,,1,2.0,0.0,1,0.3546099290780142,"[0, 0]","[1, 1]",1.0,8c343c83afdc,8c343c83afdc
log:mbpp/251#2,mbpp/251,mbpp,2,1045,2026-09-19T19:47:04Z,0,0,0.75,0,0,3,validated,0,0.6396717800588558,0.5,1,0.4414782230226083,0.5,1,0.0,0.0,1,0.3546099290780142,"[0, 0]","[0, 0]",0.0,8c343c83afdc,8c343c83afdc
log:mbpp/251#3,mbpp/251,mbpp,3,2539,2026-09-19T20:40:08Z,1,1,0.25,0,0,3,horizon,1,0.45290258425999164,0.5,1,0.031597539074140535,0.5,0,4.0,0.0,0,0.3546099290780142,,,,,
log:mbpp/251#4,mbpp/251,mbpp,4,4274,2026-09-19T21:47:22Z,1,1,0.25,0,0,2,validated,1,0.13691737813456872,0.5,,,,1,2.0,0.0,0,0.3546099290780142,,,,,
log:mbpp/251#5,mbpp/251,mbpp,5,156,2026-09-19T19:10:26Z,0,0,0.75,0,0,3,horizon,1,0.29880395746444866,0.5,0,0.8617532153100613,0.5,0,0.0,0.0,0,0.3546099290780142,,,,,
log:mbpp/251#6,mbpp/251,mbpp,6,2416,2026-09-19T20:36:05Z,0,0,0.75,0,0,2,validated,1,0.3579516832382633,0.5,,,,1,2.0,0.0,1,0.3546099290780142,"[0, 0]","[1, 1]",1.0,8c343c83afdc,8c343c83afdc
log:mbpp/251#7,mbpp/251,mbpp,7,1360,2026-09-19T19:58:07Z,1,1,0.25,0,0,3,horizon,0,0.7584745352734193,0.5,1,0.3593624611811371,0.5,0,0.0,0.0,0,0.3546099290780142,,,,,
log:mbpp/262#7,mbpp/262,mbpp,7,2899,2026-09-19T20:52:51Z,0,0,0.75,0,1,3,horizon,1,0.06621091100778898,0.5,1,0.3595020016748106,0.5,1,4.0,0.0,1,0.3546099290780142,"[1, 1]","[1, 1]",0.0,8c343c83afdc,8c343c83afdc
log:mbpp/274#3,mbpp/274,mbpp,3,1996,2026-09-19T20:20:03Z,1,1,0.25,0,0,2,validated,1,0.46059827472812853,0.5,,,,1,2.0,0.0,1,0.3546099290780142,"[1, 1]","[1, 1]",0.0,8c343c83afdc,8c343c83afdc
log:mbpp/278#0,mbpp/278,mbpp,0,155,2026-09-19T19:10:24Z,1,1,0.25,0,0,3,horizon,1,0.4870892341266002,0.5,0,0.7902398462134349,0.5,0,0.0,0.0,1,0.3546099290780142,"[0, 0]","[0, 0]",0.0,8c343c83afdc,8c343c83afdc
log:mbpp/278#1,mbpp/278,mbpp,1,2347,2026-09-19T20:33:33Z,0,0,0.75,0,1,3,horizon,0,0.5659410605473288,0.5,0,0.5522879520669349,0.5,1,0.0,4.0,0,0.3546099290780142,,,,,
log:mbpp/278#2,mbpp/278,mbpp,2,1064,2026-09-19T19:47:35Z,0,0,0.75,0,0,3,horizon,0,0.7584705688785789,0.5,1,0.175140863940473,0.5,0,0.0,0.0,0,0.3546099290780142,,,,,
log:mbpp/278#3,mbpp/278,mbpp,3,1690,2026-09-19T20:09:39Z,0,0,0.75,0,0,3,horizon,0,0.8367136564067723,0.5,0,0.7173011077786676,0.5,0,0.0,4.0,0,0.3546099290780142,,,,,
log:mbpp/278#4,mbpp/278,mbpp,4,3098,2026-09-19T21:00:09Z,1,1,0.25,0,1,3,horizon,1,0.4207583040244074,0.5,0,0.711688876564285,0.5,1,0.0,0.0,1,0.3546099290780142,"[1, 1]","[0, 1]",-0.5,8c343c83afdc,8c343c83afdc
log:mbpp/278#5,mbpp/278,mbpp,5,3145,2026-09-19T21:02:14Z,1,1,0.25,0,1,3,horizon,0,0.932764894543426,0.5,0,0.9430945824689123,0.5,1,0.0,4.0,1,0.3546099290780142,"[1, 1]","[1, 1]",0.0,8c343c83afdc,8c343c83afdc
log:mbpp/278#6,mbpp/278,mbpp,6,2880,2026-09-19T20:52:23Z,1,1,0.25,0,1,3,horizon,0,0.9279408255937179,0.5,1,0.004674035814634769,0.5,1,0.0,0.0,1,0.3546099290780142,"[0, 0]","[1, 1]",1.0,8c343c83afdc,8c343c83afdc
log:mbpp/278#7,mbpp/278,mbpp,7,3692,2026-09-19T21:23:57Z,0,0,0.75,0,1,3,horizon,1,0.4421163701866042,0.5,0,0.5077006470185814,0.5,1,0.0,0.0,1,0.3546099290780142,"[1, 1]","[1, 1]",0.0,8c343c83afdc,8c343c83afdc
log:mbpp/279#0,mbpp/279,mbpp,0,2175,2026-09-19T20:27:22Z,0,0,0.75,0,0,3,horizon,0,0.591224893263808,0.5,0,0.9839171228423643,0.5,0,0.0,4.0,0,0.3546099290780142,,,,,
log:mbpp/279#1,mbpp/279,mbpp,1,325,2026-09-19T19:17:45Z,0,0,0.75,0,0,3,horizon,0,0.7412968981242805,0.5,1,0.4090728883781556,0.5,0,0.0,0.0,1,0.3546099290780142,"[0, 0]","[0, 0]",0.0,8c343c83afdc,8c343c83afdc
log:mbpp/279#2,mbpp/279,mbpp,2,1350,2026-09-19T19:57:45Z,1,1,0.25,0,0,3,horizon,0,0.9930061866553259,0.5,1,0.132564559726435,0.5,0,0.0,0.0,1,0.3546099290780142,"[0, 0]","[0, 0]",0.0,8c343c83afdc,8c343c83afdc
log:mbpp/279#3,mbpp/279,mbpp,3,2833,2026-09-19T20:50:29Z,1,1,0.25,0,0,3,horizon,1,0.06576857116659729,0.5,1,0.026017098158121588,0.5,0,4.0,0.0,0,0.3546099290780142,,,,,
log:mbpp/279#4,mbpp/279,mbpp,4,2044,2026-09-19T20:21:51Z,0,0,0.75,0,0,3,horizon,1,0.2013871496731785,0.5,1,0.10884404247326074,0.5,0,4.0,0.0,0,0.3546099290780142,,,,,
log:mbpp/279#5,mbpp/279,mbpp,5,3616,2026-09-19T21:20:58Z,1,1,0.25,0,0,3,horizon,1,0.3500916755216672,0.5,0,0.8416247714214634,0.5,0,0.0,0.0,1,0.3546099290780142,"[0, 0]","[0, 0]",0.0,8c343c83afdc,8c343c83afdc
log:mbpp/279#6,mbpp/279,mbpp,6,722,2026-09-19T19:33:17Z,1,1,0.25,0,0,3,horizon,1,0.4107968175103992,0.5,1,0.05338727437817181,0.5,0,4.0,0.0,1,0.3546099290780142,"[0, 0]","[0, 0]",0.0,8c343c83afdc,8c343c83afdc
log:mbpp/279#7,mbpp/279,mbpp,7,2749,2026-09-19T20:47:47Z,0,0,0.75,0,0,3,horizon,0,0.8066881546605305,0.5,0,0.6749753803270956,0.5,0,0.0,4.0,0,0.3546099290780142,,,,,
log:mbpp/283#1,mbpp/283,mbpp,1,2371,2026-09-19T20:34:32Z,0,0,0.75,0,0,3,horizon,1,0.04630523964371558,0.5,0,0.9024947668229503,0.5,0,0.0,0.0,1,0.3546099290780142,"[0, 0]","[0, 0]",0.0,8c343c83afdc,8c343c83afdc
log:mbpp/283#7,mbpp/283,mbpp,7,160,2026-09-19T19:10:32Z,0,0,0.75,0,0,3,horizon,1,0.4196251423977686,0.5,0,0.7873446732305631,0.5,0,0.0,0.0,0,0.3546099290780142,,,,,
log:mbpp/285#0,mbpp/285,mbpp,0,1105,2026-09-19T19:49:01Z,0,0,0.75,0,1,3,validated,0,0.8221293568069364,0.5,1,0.41738923186552057,0.5,1,0.0,0.0,0,0.3546099290780142,,,,,
log:mbpp/285#1,mbpp/285,mbpp,1,2291,2026-09-19T20:31:11Z,0,0,0.75,0,0,3,horizon,0,0.5104515975703998,0.5,0,0.9611033897534362,0.5,1,0.0,4.0,0,0.3546099290780142,,,,,
log:mbpp/285#4,mbpp/285,mbpp,4,304,2026-09-19T19:16:58Z,0,0,0.75,0,0,2,validated,0,0.8518051596058281,0.5,,,,1,0.0,2.0,0,0.3546099290780142,,,,,
log:mbpp/285#5,mbpp/285,mbpp,5,1541,2026-09-19T20:04:30Z,0,0,0.75,0,1,2,validated,1,0.25609786915468224,0.5,,,,1,2.0,0.0,0,0.3546099290780142,,,,,
log:mbpp/294#0,mbpp/294,mbpp,0,1363,2026-09-19T19:58:12Z,0,0,0.75,0,0,3,horizon,1,0.28573343073538426,0.5,1,0.07803211294969958,0.5,0,4.0,0.0,0,0.3546099290780142,,,,,
log:mbpp/294#1,mbpp/294,mbpp,1,415,2026-09-19T19:20:55Z,1,1,0.25,0,0,3,horizon,1,0.09527294990165303,0.5,1,0.12567424188498377,0.5,0,4.0,0.0,0,0.3546099290780142,,,,,
log:mbpp/294#2,mbpp/294,mbpp,2,1961,2026-09-19T20:18:21Z,0,0,0.75,0,0,3,horizon,0,0.6552167098425471,0.5,1,0.3055292817217127,0.5,0,0.0,0.0,1,0.3546099290780142,"[1, 1]","[1, 1]",0.0,8c343c83afdc,8c343c83afdc
log:mbpp/294#3,mbpp/294,mbpp,3,1790,2026-09-19T20:12:47Z,1,1,0.25,0,0,3,horizon,0,0.890926586502359,0.5,0,0.9377156403934751,0.5,0,0.0,4.0,1,0.3546099290780142,"[0, 0]","[0, 0]",0.0,8c343c83afdc,8c343c83afdc
log:mbpp/294#4,mbpp/294,mbpp,4,4159,2026-09-19T21:42:17Z,1,1,0.25,0,0,3,horizon,0,0.6247873483123292,0.5,1,0.25071708406102333,0.5,0,0.0,0.0,1,0.3546099290780142,"[0, 0]","[0, 0]",0.0,8c343c83afdc,8c343c83afdc
log:mbpp/294#5,mbpp/294,mbpp,5,153,2026-09-19T19:10:23Z,1,1,0.25,0,0,3,horizon,0,0.7664269215033738,0.5,0,0.5690401947423269,0.5,0,0.0,4.0,0,0.3546099290780142,,,,,
log:mbpp/294#6,mbpp/294,mbpp,6,2897,2026-09-19T20:52:49Z,0,0,0.75,0,0,3,horizon,0,0.5771569082386631,0.5,0,0.6998015630942682,0.5,0,0.0,4.0,0,0.3546099290780142,,,,,
log:mbpp/296#2,mbpp/296,mbpp,2,4164,2026-09-19T21:42:25Z,0,0,0.75,0,0,3,horizon,0,0.624617215855431,0.5,1,0.2783107719779977,0.5,0,0.0,0.0,1,0.3546099290780142,"[0, 0]","[0, 0]",0.0,8c343c83afdc,8c343c83afdc
log:mbpp/296#5,mbpp/296,mbpp,5,3963,2026-09-19T21:33:31Z,0,0,0.75,0,0,3,validated,0,0.7456726830061433,0.5,1,0.19912229664595815,0.5,0,0.0,0.0,0,0.3546099290780142,,,,,
log:mbpp/300#0,mbpp/300,mbpp,0,1145,2026-09-19T19:50:29Z,0,0,0.75,0,0,3,horizon,1,0.07618318597650664,0.5,1,0.36700889008793436,0.5,0,4.0,0.0,0,0.3546099290780142,,,,,
log:mbpp/300#2,mbpp/300,mbpp,2,662,2026-09-19T19:31:32Z,0,0,0.75,0,0,3,validated,0,0.8994566703480116,0.5,1,0.2520397638536789,0.5,1,0.0,0.0,0,0.3546099290780142,,,,,
log:mbpp/300#3,mbpp/300,mbpp,3,2250,2026-09-19T20:30:00Z,1,1,0.25,0,0,3,horizon,1,0.3047337372682739,0.5,1,0.07392060467538197,0.5,0,4.0,0.0,0,0.3546099290780142,,,,,
log:mbpp/300#6,mbpp/300,mbpp,6,318,2026-09-19T19:17:31Z,0,0,0.75,0,0,3,horizon,0,0.9013304747315556,0.5,1,0.18730416526118254,0.5,0,0.0,0.0,0,0.3546099290780142,,,,,
log:mbpp/300#7,mbpp/300,mbpp,7,3908,2026-09-19T21:31:31Z,0,0,0.75,0,0,3,horizon,1,0.44449850062591667,0.5,0,0.6893562379729115,0.5,0,0.0,0.0,1,0.3546099290780142,"[0, 0]","[0, 0]",0.0,8c343c83afdc,8c343c83afdc
log:mbpp/304#5,mbpp/304,mbpp,5,2939,2026-09-19T20:54:57Z,1,1,0.25,0,0,3,horizon,1,0.1002894177967768,0.5,0,0.8056039114026805,0.5,0,0.0,0.0,1,0.3546099290780142,"[0, 0]","[0, 0]",0.0,8c343c83afdc,8c343c83afdc
log:mbpp/304#6,mbpp/304,mbpp,6,4202,2026-09-19T21:43:50Z,1,1,0.25,0,0,3,horizon,0,0.7680164171348732,0.5,0,0.6815226732251382,0.5,0,0.0,4.0,1,0.3546099290780142,"[0, 0]","[0, 0]",0.0,8c343c83afdc,8c343c83afdc
log:mbpp/304#7,mbpp/304,mbpp,7,3417,2026-09-19T21:14:06Z,1,1,0.25,0,0,3,horizon,1,0.2626382875094868,0.5,0,0.9941320228577195,0.5,0,0.0,0.0,1,0.3546099290780142,"[0, 0]","[0, 0]",0.0,8c343c83afdc,8c343c83afdc
log:mbpp/308#4,mbpp/308,mbpp,4,238,2026-09-19T19:14:02Z,0,0,0.75,0,0,3,horizon,0,0.7136207147326932,0.5,1,0.021902911092579136,0.5,1,0.0,0.0,1,0.3546099290780142,"[0, 0]","[0, 0]",0.0,8c343c83afdc,8c343c83afdc
log:mbpp/308#5,mbpp/308,mbpp,5,4017,2026-09-19T21:36:00Z,1,1,0.25,0,0,3,horizon,0,0.7411420175314675,0.5,0,0.681676480214699,0.5,0,0.0,4.0,0,0.3546099290780142,,,,,
log:mbpp/388#0,mbpp/388,mbpp,0,1892,2026-09-19T20:16:10Z,1,1,0.25,0,1,2,validated,1,0.08928536812361443,0.5,,,,1,2.0,0.0,0,0.3546099290780142,,,,,
log:mbpp/388#1,mbpp/388,mbpp,1,1003,2026-09-19T19:45:23Z,0,0,0.75,0,0,3,validated,0,0.5646648541655053,0.5,1,0.23576048694564467,0.5,1,0.0,0.0,1,0.3546099290780142,"[0, 0]","[0, 1]",0.5,8c343c83afdc,8c343c83afdc
log:mbpp/388#2,mbpp/388,mbpp,2,1265,2026-09-19T19:54:52Z,1,1,0.25,0,0,2,validated,1,0.026369985448663646,0.5,,,,1,2.0,0.0,0,0.3546099290780142,,,,,
log:mbpp/388#3,mbpp/388,mbpp,3,151,2026-09-19T19:10:16Z,1,1,0.25,0,1,2,validated,1,0.03419367232017134,0.5,,,,1,2.0,0.0,0,0.3546099290780142,,,,,
log:mbpp/388#4,mbpp/388,mbpp,4,2751,2026-09-19T20:47:54Z,0,0,0.75,0,1,2,validated,1,0.284725775154541,0.5,,,,1,2.0,0.0,0,0.3546099290780142,,,,,
log:mbpp/388#5,mbpp/388,mbpp,5,2390,2026-09-19T20:35:16Z,0,0,0.75,0,1,3,horizon,1,0.02096716281093669,0.5,0,0.6311161461551749,0.5,0,0.0,0.0,1,0.3546099290780142,"[1, 0]","[1, 1]",0.5,8c343c83afdc,8c343c83afdc
log:mbpp/388#6,mbpp/388,mbpp,6,2005,2026-09-19T20:20:17Z,0,0,0.75,0,1,3,validated,0,0.828056575178798,0.5,1,0.4702542541362259,0.5,1,0.0,0.0,0,0.3546099290780142,,,,,
log:mbpp/388#7,mbpp/388,mbpp,7,3086,2026-09-19T20:59:48Z,1,1,0.25,0,0,3,horizon,0,0.5263968806618906,0.5,1,0.3503334087381961,0.5,0,0.0,0.0,1,0.3546099290780142,"[0, 0]","[1, 1]",1.0,8c343c83afdc,8c343c83afdc
log:mbpp/390#0,mbpp/390,mbpp,0,2605,2026-09-19T20:42:39Z,0,0,0.75,0,0,2,validated,1,0.04285939266823968,0.5,,,,1,2.0,0.0,0,0.3546099290780142,,,,,
log:mbpp/390#1,mbpp/390,mbpp,1,1283,2026-09-19T19:55:25Z,1,1,0.25,0,0,3,horizon,1,0.09811128269230118,0.5,1,0.31855658100955087,0.5,0,4.0,0.0,0,0.3546099290780142,,,,,
log:mbpp/390#2,mbpp/390,mbpp,2,1854,2026-09-19T20:15:10Z,0,0,0.75,0,0,3,horizon,0,0.5809870178319341,0.5,0,0.5008094216903839,0.5,0,0.0,4.0,0,0.3546099290780142,,,,,
log:mbpp/390#3,mbpp/390,mbpp,3,337,2026-09-19T19:18:06Z,1,1,0.25,0,0,3,validated,0,0.9556081004926895,0.5,1,0.13213590081692594,0.5,1,0.0,0.0,0,0.3546099290780142,,,,,
log:mbpp/390#4,mbpp/390,mbpp,4,470,2026-09-19T19:23:10Z,0,0,0.75,0,0,2,validated,1,0.09593945287726546,0.5,,,,1,2.0,0.0,0,0.3546099290780142,,,,,
log:mbpp/390#5,mbpp/390,mbpp,5,1269,2026-09-19T19:54:56Z,1,1,0.25,0,0,3,validated,0,0.668482712535688,0.5,1,0.08030233307984214,0.5,1,0.0,0.0,0,0.3546099290780142,,,,,
log:mbpp/390#6,mbpp/390,mbpp,6,1276,2026-09-19T19:55:14Z,1,1,0.25,0,0,3,validated,0,0.7556802217339704,0.5,1,0.14786149242468527,0.5,1,0.0,0.0,0,0.3546099290780142,,,,,
log:mbpp/390#7,mbpp/390,mbpp,7,1144,2026-09-19T19:50:25Z,0,0,0.75,0,0,2,validated,1,0.3700497688546731,0.5,,,,1,2.0,0.0,0,0.3546099290780142,,,,,
log:mbpp/392#2,mbpp/392,mbpp,2,3100,2026-09-19T21:00:11Z,0,0,0.75,0,0,3,validated,1,0.24990181410604617,0.5,1,0.0029103759559847564,0.5,0,4.0,0.0,0,0.3546099290780142,,,,,
log:mbpp/392#4,mbpp/392,mbpp,4,4310,2026-09-19T21:48:15Z,0,0,0.75,0,0,2,validated,1,0.1649647276383691,0.5,,,,0,2.0,0.0,0,0.3546099290780142,,,,,
log:mbpp/392#6,mbpp/392,mbpp,6,2286,2026-09-19T20:30:58Z,0,0,0.75,0,0,3,horizon,0,0.6142075627389673,0.5,1,0.09152211099505148,0.5,0,0.0,0.0,1,0.3546099290780142,"[0, 0]","[0, 0]",0.0,8c343c83afdc,8c343c83afdc
log:mbpp/392#7,mbpp/392,mbpp,7,3309,2026-09-19T21:09:16Z,1,1,0.25,0,0,2,validated,0,0.8517652218635389,0.5,,,,1,0.0,2.0,1,0.3546099290780142,"[1, 1]","[0, 0]",-1.0,8c343c83afdc,8c343c83afdc
log:mbpp/409#0,mbpp/409,mbpp,0,3850,2026-09-19T21:29:11Z,0,0,0.75,0,0,3,horizon,0,0.578550795423176,0.5,0,0.6290557720914631,0.5,0,0.0,4.0,0,0.3546099290780142,,,,,
log:mbpp/409#4,mbpp/409,mbpp,4,2317,2026-09-19T20:32:28Z,0,0,0.75,0,0,3,horizon,0,0.7464617822980828,0.5,0,0.6254030299842607,0.5,0,0.0,4.0,0,0.3546099290780142,,,,,
log:mbpp/409#7,mbpp/409,mbpp,7,4451,2026-09-19T21:53:46Z,0,0,0.75,0,0,3,horizon,0,0.9334423557816489,0.5,1,0.14856371082891728,0.5,0,0.0,0.0,0,0.3546099290780142,,,,,
log:mbpp/410#1,mbpp/410,mbpp,1,853,2026-09-19T19:39:48Z,0,0,0.75,0,0,2,validated,0,0.9258553528217722,0.5,,,,1,0.0,2.0,0,0.3546099290780142,,,,,
log:mbpp/410#3,mbpp/410,mbpp,3,830,2026-09-19T19:39:06Z,1,1,0.25,0,0,2,validated,1,0.4465149068313724,0.5,,,,1,2.0,0.0,0,0.3546099290780142,,,,,
log:mbpp/410#5,mbpp/410,mbpp,5,1054,2026-09-19T19:47:22Z,0,0,0.75,0,0,2,validated,0,0.5520599252266801,0.5,,,,1,0.0,2.0,0,0.3546099290780142,,,,,
log:mbpp/410#6,mbpp/410,mbpp,6,3155,2026-09-19T21:02:54Z,1,1,0.25,0,0,3,validated,1,0.28658354650130824,0.5,1,0.3267738575834809,0.5,0,4.0,0.0,0,0.3546099290780142,,,,,
log:mbpp/410#7,mbpp/410,mbpp,7,2648,2026-09-19T20:43:50Z,0,0,0.75,0,0,3,horizon,1,0.35516676890527443,0.5,0,0.5906138211616759,0.5,1,0.0,0.0,0,0.3546099290780142,,,,,
log:mbpp/411#1,mbpp/411,mbpp,1,793,2026-09-19T19:37:13Z,0,0,0.75,0,0,3,horizon,0,0.647947547687286,0.5,0,0.9323084198809899,0.5,0,0.0,4.0,0,0.3546099290780142,,,,,
log:mbpp/411#3,mbpp/411,mbpp,3,1366,2026-09-19T19:58:16Z,1,1,0.25,0,0,3,horizon,1,0.40953623318227794,0.5,1,0.27190445820357656,0.5,0,4.0,0.0,0,0.3546099290780142,,,,,
log:mbpp/411#6,mbpp/411,mbpp,6,3071,2026-09-19T20:59:18Z,0,0,0.75,0,0,3,horizon,0,0.6116268617813284,0.5,0,0.9110746074099506,0.5,0,0.0,4.0,0,0.3546099290780142,,,,,
log:mbpp/411#7,mbpp/411,mbpp,7,669,2026-09-19T19:31:43Z,0,0,0.75,0,0,2,validated,1,0.2509553907634946,0.5,,,,1,2.0,0.0,0,0.3546099290780142,,,,,
log:mbpp/413#0,mbpp/413,mbpp,0,1956,2026-09-19T20:18:13Z,0,0,0.75,0,0,3,validated,0,0.9458071022393945,0.5,1,0.4331353871834328,0.5,1,0.0,0.0,0,0.3546099290780142,,,,,
log:mbpp/418#0,mbpp/418,mbpp,0,863,2026-09-19T19:40:03Z,1,1,0.25,0,1,3,horizon,1,0.35567707123135606,0.5,1,0.3467398036382574,0.5,1,4.0,0.0,0,0.3546099290780142,,,,,
log:mbpp/419#1,mbpp/419,mbpp,1,308,2026-09-19T19:17:08Z,1,1,0.25,0,0,3,horizon,0,0.6393604888670643,0.5,1,0.341645386833776,0.5,0,0.0,0.0,0,0.3546099290780142,,,,,
log:mbpp/419#2,mbpp/419,mbpp,2,2100,2026-09-19T20:24:26Z,1,1,0.25,0,0,2,validated,1,0.2748748997980265,0.5,,,,1,2.0,0.0,0,0.3546099290780142,,,,,
log:mbpp/420#2,mbpp/420,mbpp,2,2169,2026-09-19T20:27:11Z,0,0,0.75,0,0,3,horizon,1,0.2258256848970368,0.5,0,0.7416947082237139,0.5,0,0.0,0.0,1,0.3546099290780142,"[0, 0]","[0, 0]",0.0,8c343c83afdc,8c343c83afdc
log:mbpp/420#4,mbpp/420,mbpp,4,1769,2026-09-19T20:11:50Z,0,0,0.75,0,0,3,horizon,1,0.01486000782819219,0.5,0,0.7824192867201859,0.5,0,0.0,0.0,1,0.3546099290780142,"[0, 0]","[0, 1]",0.5,8c343c83afdc,8c343c83afdc
log:mbpp/425#3,mbpp/425,mbpp,3,3541,2026-09-19T21:18:10Z,0,0,0.75,0,0,3,validated,0,0.7031155039554576,0.5,1,0.3948998915062175,0.5,1,0.0,0.0,0,0.3546099290780142,,,,,
log:mbpp/425#6,mbpp/425,mbpp,6,997,2026-09-19T19:45:06Z,0,0,0.75,0,0,3,horizon,0,0.6414936473804128,0.5,0,0.7431123792885441,0.5,0,0.0,4.0,0,0.3546099290780142,,,,,
log:mbpp/428#0,mbpp/428,mbpp,0,3746,2026-09-19T21:25:41Z,1,1,0.25,0,0,3,horizon,0,0.8499665029871365,0.5,0,0.8929517381078943,0.5,0,0.0,4.0,1,0.3546099290780142,"[0, 0]","[0, 0]",0.0,8c343c83afdc,8c343c83afdc
log:mbpp/428#1,mbpp/428,mbpp,1,4209,2026-09-19T21:44:00Z,0,0,0.75,0,0,3,horizon,1,0.15252917790332698,0.5,0,0.5233340099196514,0.5,0,0.0,0.0,0,0.3546099290780142,,,,,
log:mbpp/428#3,mbpp/428,mbpp,3,2232,2026-09-19T20:29:09Z,1,1,0.25,0,0,3,horizon,0,0.5920321369527196,0.5,1,0.4733331384366708,0.5,0,0.0,0.0,0,0.3546099290780142,,,,,
log:mbpp/428#5,mbpp/428,mbpp,5,782,2026-09-19T19:36:27Z,1,1,0.25,0,0,3,horizon,0,0.9983727522705508,0.5,1,0.20178813347313085,0.5,0,0.0,0.0,1,0.3546099290780142,"[0, 0]","[0, 0]",0.0,8c343c83afdc,8c343c83afdc
log:mbpp/428#7,mbpp/428,mbpp,7,2756,2026-09-19T20:48:00Z,1,1,0.25,0,0,3,horizon,0,0.9887612818136886,0.5,1,0.43096848741855576,0.5,0,0.0,0.0,0,0.3546099290780142,,,,,
log:mbpp/429#0,mbpp/429,mbpp,0,4013,2026-09-19T21:35:56Z,1,1,0.25,0,0,3,horizon,0,0.9875554757444286,0.5,0,0.8090024508835558,0.5,0,0.0,4.0,0,0.3546099290780142,,,,,
log:mbpp/429#1,mbpp/429,mbpp,1,694,2026-09-19T19:32:19Z,1,1,0.25,0,0,3,horizon,0,0.5163165681252057,0.5,0,0.7531196122903989,0.5,0,0.0,4.0,0,0.3546099290780142,,,,,
