n,horizon,floor,policy,q_spec,behavior,method,bias,bias_mc_se,rmse,coverage_95,coverage_mc_se
4000,2,0.05,always_large,misspecified,misspecified,ipw,-0.15394653198721656,0.0006399282742290403,0.15526955077816348,0.0,0.0
4000,2,0.05,always_large,misspecified,misspecified,gcomp,-0.0726897693278236,0.00033047874556392455,0.07343643203479074,,
4000,2,0.05,always_large,misspecified,misspecified,dr,-0.04897189465666025,0.00046633321421332984,0.051141916920221964,0.069,0.008014923580421713
4000,2,0.05,fixed_switch,correct,known,ipw,0.0002597300088585477,0.0007130987638210846,0.022540381469569173,0.941,0.007451107300260817
4000,2,0.05,fixed_switch,correct,known,gcomp,-0.00038362500105836294,0.0003252871494369567,0.010288492892580001,,
4000,2,0.05,fixed_switch,correct,known,dr,-0.00013610799210457425,0.0004473490224784205,0.014139998307991437,0.949,0.006956938982052382
4000,2,0.05,fixed_switch,misspecified,known,ipw,0.0002597300088585477,0.0007130987638210846,0.022540381469569173,0.941,0.007451107300260817
4000,2,0.05,fixed_switch,misspecified,known,gcomp,-0.00021444325624516626,0.0003304787455639246,0.010447629921584356,,
4000,2,0.05,fixed_switch,misspecified,known,dr,-0.00017915140060585478,0.00045254271135315087,0.01430462183763001,0.948,0.007021111023192843
4000,2,0.05,fixed_switch,correct,misspecified,ipw,0.05668593408436184,0.0007338648032526515,0.06124797233313291,0.291,0.014363808687113596
4000,2,0.05,fixed_switch,correct,misspecified,gcomp,-0.00038362500105836294,0.0003252871494369567,0.010288492892580001,,
4000,2,0.05,fixed_switch,correct,misspecified,dr,-1.002634227389032e-05,0.00045050093633351116,0.014238969171652571,0.972,0.005216895628628201
4000,2,0.05,fixed_switch,misspecified,misspecified,ipw,0.05668593408436184,0.0007338648032526515,0.06124797233313291,0.291,0.014363808687113596
4000,2,0.05,fixed_switch,misspecified,misspecified,gcomp,-0.00021444325624516626,0.0003304787455639246,0.010447629921584356,,
4000,2,0.05,fixed_switch,misspecified,misspecified,dr,-0.023938982624119958,0.0004707305208145789,0.02818582134834917,0.692,0.014599178059055244
4000,2,0.05,failure_escalation,correct,known,ipw,-4.585739093193642e-05,0.00047191867209317066,0.01491598567770211,0.946,0.0071473071852271785
4000,2,0.05,failure_escalation,correct,known,gcomp,-0.00015512255663973097,0.00031138813949603767,0.009843255246764836,,
4000,2,0.05,failure_escalation,correct,known,dr,-0.00020461842284989428,0.0003762256216591601,0.011893108986862863,0.945,0.007209368904418752
4000,2,0.05,failure_escalation,misspecified,known,ipw,-4.585739093193642e-05,0.00047191867209317066,0.01491598567770211,0.946,0.0071473071852271785
4000,2,0.05,failure_escalation,misspecified,known,gcomp,-0.009321305457151902,0.00025088324284260814,0.012237899924546438,,
4000,2,0.05,failure_escalation,misspecified,known,dr,-0.00018754123305653175,0.0003803467356144541,0.012023067302788222,0.946,0.0071473071852271785
4000,2,0.05,failure_escalation,correct,misspecified,ipw,0.41849968230849005,0.0008668949555972395,0.4193956836323938,0.0,0.0
4000,2,0.05,failure_escalation,correct,misspecified,gcomp,-0.00015512255663973097,0.00031138813949603767,0.009843255246764836,,
4000,2,0.05,failure_escalation,correct,misspecified,dr,-0.00021594394910434393,0.000495026291335514,0.015647766929291686,0.989,0.0032983329122452166
4000,2,0.05,failure_escalation,misspecified,misspecified,ipw,0.41849968230849005,0.0008668949555972395,0.4193956836323938,0.0,0.0
4000,2,0.05,failure_escalation,misspecified,misspecified,gcomp,-0.009321305457151902,0.00025088324284260814,0.012237899924546438,,
4000,2,0.05,failure_escalation,misspecified,misspecified,dr,0.001992572208053537,0.0005619381658656476,0.017872578766325215,0.978,0.004638534251247911
4000,2,0.05,soft_escalation,correct,known,ipw,-0.00010348830379326651,0.0003659589646563208,0.01156731376238822,0.946,0.0071473071852271785
4000,2,0.05,soft_escalation,correct,known,gcomp,-0.00020204345438770328,0.00028622869764720116,0.009049075203959627,,
4000,2,0.05,soft_escalation,correct,known,dr,-0.00023203413967041924,0.00031439322629009674,0.009939723209341972,0.944,0.007270763371201131
4000,2,0.05,soft_escalation,misspecified,known,ipw,-0.00010348830379326651,0.0003659589646563208,0.01156731376238822,0.946,0.0071473071852271785
4000,2,0.05,soft_escalation,misspecified,known,gcomp,-0.006858060603880117,0.0002498661863932679,0.010459621084824493,,
4000,2,0.05,soft_escalation,misspecified,known,dr,-0.00022892837485907769,0.00031620576506792835,0.009996924926053377,0.945,0.007209368904418752
4000,2,0.05,soft_escalation,correct,misspecified,ipw,0.32650206852885305,0.0006840140267281277,0.32721706567230247,0.0,0.0
4000,2,0.05,soft_escalation,correct,misspecified,gcomp,-0.00020204345438770328,0.00028622869764720116,0.009049075203959627,,
4000,2,0.05,soft_escalation,correct,misspecified,dr,-0.0002441608312386475,0.0003991545217378282,0.012618423927061641,0.99,0.003146426544510456
4000,2,0.05,soft_escalation,misspecified,misspecified,ipw,0.32650206852885305,0.0006840140267281277,0.32721706567230247,0.0,0.0
4000,2,0.05,soft_escalation,misspecified,misspecified,gcomp,-0.006858060603880117,0.0002498661863932679,0.010459621084824493,,
4000,2,0.05,soft_escalation,misspecified,misspecified,dr,0.0021604811621377404,0.000451572702721614,0.014435430952673769,0.979,0.00453420334788814
4000,2,0.2,always_small,correct,known,ipw,-0.0005481357974622406,0.0005707697913537999,0.018048624031205194,0.937,0.007683163410991592
4000,2,0.2,always_small,correct,known,gcomp,-0.0004552280113020632,0.0003802777418915206,0.01202804150140038,,
4000,2,0.2,always_small,correct,known,dr,-0.0007533139651769542,0.0004941473239771574,0.015636651756246366,0.934,0.007851369307324675
4000,2,0.2,always_small,misspecified,known,ipw,-0.0005481357974622406,0.0005707697913537999,0.018048624031205194,0.937,0.007683163410991592
4000,2,0.2,always_small,misspecified,known,gcomp,0.09238314244619526,0.00036093218004092017,0.09308483643851188,,
4000,2,0.2,always_small,misspecified,known,dr,-0.0007320358970640546,0.0005357767979147217,0.016950091355540212,0.936,0.007739767438366605
4000,2,0.2,always_small,correct,misspecified,ipw,0.15484432559386754,0.0006900603939854449,0.15637286315924406,0.0,0.0
4000,2,0.2,always_small,correct,misspecified,gcomp,-0.0004552280113020632,0.0003802777418915206,0.01202804150140038,,
4000,2,0.2,always_small,correct,misspecified,dr,-0.0008986992315215014,0.0004887984513528075,0.015475550472522628,0.932,0.00796090447122687
4000,2,0.2,always_small,misspecified,misspecified,ipw,0.15484432559386754,0.0006900603939854449,0.15637286315924406,0.0,0.0
4000,2,0.2,always_small,misspecified,misspecified,gcomp,0.09238314244619526,0.00036093218004092017,0.09308483643851188,,
4000,2,0.2,always_small,misspecified,misspecified,dr,0.06542144150725397,0.0004853453332236967,0.06719590420015636,0.016,0.003967870965643918
4000,2,0.2,always_large,correct,known,ipw,-0.002459820464157678,0.0010398274251435002,0.032957708502296845,0.955,0.00655553201502365
4000,2,0.2,always_large,correct,known,gcomp,-0.00029757022341593374,0.000349182969292749,0.011040623412467278,,
4000,2,0.2,always_large,correct,known,dr,-0.000757229911360597,0.0005132437635003437,0.016239739491441477,0.946,0.0071473071852271785
4000,2,0.2,always_large,misspecified,known,ipw,-0.002459820464157678,0.0010398274251435002,0.032957708502296845,0.955,0.00655553201502365
4000,2,0.2,always_large,misspecified,known,gcomp,-0.0726897693278236,0.00033047874556392455,0.07343643203479074,,
4000,2,0.2,always_large,misspecified,known,dr,-0.0010845501620974504,0.0005298711876875019,0.01678269826696316,0.951,0.006826346021115546
4000,2,0.2,always_large,correct,misspecified,ipw,-0.15394653198721656,0.0006399282742290403,0.15526955077816348,0.0,0.0
4000,2,0.2,always_large,correct,misspecified,gcomp,-0.00029757022341593374,0.000349182969292749,0.011040623412467278,,
4000,2,0.2,always_large,correct,misspecified,dr,-0.0006517288668383274,0.0004752464992463093,0.015035229506951225,0.939,0.007568289106528638
4000,2,0.2,always_large,misspecified,misspecified,ipw,-0.15394653198721656,0.0006399282742290403,0.15526955077816348,0.0,0.0
4000,2,0.2,always_large,misspecified,misspecified,gcomp,-0.0726897693278236,0.00033047874556392455,0.07343643203479074,,
4000,2,0.2,always_large,misspecified,misspecified,dr,-0.04897189465666025,0.00046633321421332984,0.051141916920221964,0.069,0.008014923580421713
4000,2,0.2,fixed_switch,correct,known,ipw,0.0002597300088585477,0.0007130987638210846,0.022540381469569173,0.941,0.007451107300260817
4000,2,0.2,fixed_switch,correct,known,gcomp,-0.00038362500105836294,0.0003252871494369567,0.010288492892580001,,
4000,2,0.2,fixed_switch,correct,known,dr,-0.00013610799210457425,0.0004473490224784205,0.014139998307991437,0.949,0.006956938982052382
4000,2,0.2,fixed_switch,misspecified,known,ipw,0.0002597300088585477,0.0007130987638210846,0.022540381469569173,0.941,0.007451107300260817
4000,2,0.2,fixed_switch,misspecified,known,gcomp,-0.00021444325624516626,0.0003304787455639246,0.010447629921584356,,
4000,2,0.2,fixed_switch,misspecified,known,dr,-0.00017915140060585478,0.00045254271135315087,0.01430462183763001,0.948,0.007021111023192843
4000,2,0.2,fixed_switch,correct,misspecified,ipw,0.05668593408436184,0.0007338648032526515,0.06124797233313291,0.291,0.014363808687113596
4000,2,0.2,fixed_switch,correct,misspecified,gcomp,-0.00038362500105836294,0.0003252871494369567,0.010288492892580001,,
4000,2,0.2,fixed_switch,correct,misspecified,dr,-1.002634227389032e-05,0.00045050093633351116,0.014238969171652571,0.972,0.005216895628628201
4000,2,0.2,fixed_switch,misspecified,misspecified,ipw,0.05668593408436184,0.0007338648032526515,0.06124797233313291,0.291,0.014363808687113596
4000,2,0.2,fixed_switch,misspecified,misspecified,gcomp,-0.00021444325624516626,0.0003304787455639246,0.010447629921584356,,
4000,2,0.2,fixed_switch,misspecified,misspecified,dr,-0.023938982624119958,0.0004707305208145789,0.02818582134834917,0.692,0.014599178059055244
4000,2,0.2,failure_escalation,correct,known,ipw,-4.585739093193642e-05,0.00047191867209317066,0.01491598567770211,0.946,0.0071473071852271785
4000,2,0.2,failure_escalation,correct,known,gcomp,-0.00015512255663973097,0.00031138813949603767,0.009843255246764836,,
4000,2,0.2,failure_escalation,correct,known,dr,-0.00020461842284989428,0.0003762256216591601,0.011893108986862863,0.945,0.007209368904418752
4000,2,0.2,failure_escalation,misspecified,known,ipw,-4.585739093193642e-05,0.00047191867209317066,0.01491598567770211,0.946,0.0071473071852271785
4000,2,0.2,failure_escalation,misspecified,known,gcomp,-0.009321305457151902,0.00025088324284260814,0.012237899924546438,,
4000,2,0.2,failure_escalation,misspecified,known,dr,-0.00018754123305653175,0.0003803467356144541,0.012023067302788222,0.946,0.0071473071852271785
4000,2,0.2,failure_escalation,correct,misspecified,ipw,0.41849968230849005,0.0008668949555972395,0.4193956836323938,0.0,0.0
4000,2,0.2,failure_escalation,correct,misspecified,gcomp,-0.00015512255663973097,0.00031138813949603767,0.009843255246764836,,
4000,2,0.2,failure_escalation,correct,misspecified,dr,-0.00021594394910434393,0.000495026291335514,0.015647766929291686,0.989,0.0032983329122452166
4000,2,0.2,failure_escalation,misspecified,misspecified,ipw,0.41849968230849005,0.0008668949555972395,0.4193956836323938,0.0,0.0
4000,2,0.2,failure_escalation,misspecified,misspecified,gcomp,-0.009321305457151902,0.00025088324284260814,0.012237899924546438,,
4000,2,0.2,failure_escalation,misspecified,misspecified,dr,0.001992572208053537,0.0005619381658656476,0.017872578766325215,0.978,0.004638534251247911
4000,2,0.2,soft_escalation,correct,known,ipw,-0.00010348830379326651,0.0003659589646563208,0.01156731376238822,0.946,0.0071473071852271785
4000,2,0.2,soft_escalation,correct,known,gcomp,-0.00020204345438770328,0.00028622869764720116,0.009049075203959627,,
4000,2,0.2,soft_escalation,correct,known,dr,-0.00023203413967041924,0.00031439322629009674,0.009939723209341972,0.944,0.007270763371201131
4000,2,0.2,soft_escalation,misspecified,known,ipw,-0.00010348830379326651,0.0003659589646563208,0.01156731376238822,0.946,0.0071473071852271785
4000,2,0.2,soft_escalation,misspecified,known,gcomp,-0.006858060603880117,0.0002498661863932679,0.010459621084824493,,
4000,2,0.2,soft_escalation,misspecified,known,dr,-0.00022892837485907769,0.00031620576506792835,0.009996924926053377,0.945,0.007209368904418752
4000,2,0.2,soft_escalation,correct,misspecified,ipw,0.32650206852885305,0.0006840140267281277,0.32721706567230247,0.0,0.0
4000,2,0.2,soft_escalation,correct,misspecified,gcomp,-0.00020204345438770328,0.00028622869764720116,0.009049075203959627,,
4000,2,0.2,soft_escalation,correct,misspecified,dr,-0.0002441608312386475,0.0003991545217378282,0.012618423927061641,0.99,0.003146426544510456
4000,2,0.2,soft_escalation,misspecified,misspecified,ipw,0.32650206852885305,0.0006840140267281277,0.32721706567230247,0.0,0.0
4000,2,0.2,soft_escalation,misspecified,misspecified,gcomp,-0.006858060603880117,0.0002498661863932679,0.010459621084824493,,
4000,2,0.2,soft_escalation,misspecified,misspecified,dr,0.0021604811621377404,0.000451572702721614,0.014435430952673769,0.979,0.00453420334788814
4000,2,0.5,always_small,correct,known,ipw,0.00024232559386756796,0.0005639997160280133,0.017827964148871375,0.942,0.007391616873188169
4000,2,0.5,always_small,correct,known,gcomp,0.0004916253130048956,0.00033849759837406037,0.010710169883306652,,
4000,2,0.5,always_small,correct,known,dr,0.00039602036382270706,0.00045445537954476924,0.014369411763664694,0.937,0.007683163410991592
4000,2,0.5,always_small,misspecified,known,ipw,0.00024232559386756796,0.0005639997160280133,0.017827964148871375,0.942,0.007391616873188169
4000,2,0.5,always_small,misspecified,known,gcomp,0.04684768802413378,0.00033907933973304264,0.04805794104039133,,
4000,2,0.5,always_small,misspecified,known,dr,0.00045433172017603516,0.00046620851183391875,0.014742436821701115,0.944,0.007270763371201131
4000,2,0.5,always_small,correct,misspecified,ipw,0.00024232559386756796,0.0005639997160280133,0.017827964148871375,0.942,0.007391616873188169
4000,2,0.5,always_small,correct,misspecified,gcomp,0.0004916253130048956,0.00033849759837406037,0.010710169883306652,,
4000,2,0.5,always_small,correct,misspecified,dr,0.00039602036382270706,0.00045445537954476924,0.014369411763664694,0.937,0.007683163410991592
4000,2,0.5,always_small,misspecified,misspecified,ipw,0.00024232559386756796,0.0005639997160280133,0.017827964148871375,0.942,0.007391616873188169
4000,2,0.5,always_small,misspecified,misspecified,gcomp,0.04684768802413378,0.00033907933973304264,0.04805794104039133,,
4000,2,0.5,always_small,misspecified,misspecified,dr,0.00045433172017603516,0.00046620851183391875,0.014742436821701115,0.944,0.007270763371201131
4000,2,0.5,always_large,correct,known,ipw,0.0002971180127834402,0.0007450331053874205,0.023550106855566924,0.934,0.007851369307324675
4000,2,0.5,always_large,correct,known,gcomp,3.052969537592287e-05,0.00032844886076158035,0.0103813153089454,,
4000,2,0.5,always_large,correct,known,dr,-0.00016487831865656612,0.0004531582289367166,0.01432390355079828,0.942,0.007391616873188169
4000,2,0.5,always_large,misspecified,known,ipw,0.0002971180127834402,0.0007450331053874205,0.023550106855566924,0.934,0.007851369307324675
4000,2,0.5,always_large,misspecified,known,gcomp,-0.03630163263136707,0.00032126219760474583,0.03769502250845534,,
4000,2,0.5,always_large,misspecified,known,dr,-0.0002193919981665531,0.00045819416792681317,0.014483787021200015,0.941,0.007451107300260817
4000,2,0.5,always_large,correct,misspecified,ipw,0.0002971180127834402,0.0007450331053874205,0.023550106855566924,0.934,0.007851369307324675
4000,2,0.5,always_large,correct,misspecified,gcomp,3.052969537592287e-05,0.00032844886076158035,0.0103813153089454,,
4000,2,0.5,always_large,correct,misspecified,dr,-0.00016487831865656612,0.0004531582289367166,0.01432390355079828,0.942,0.007391616873188169
4000,2,0.5,always_large,misspecified,misspecified,ipw,0.0002971180127834402,0.0007450331053874205,0.023550106855566924,0.934,0.007851369307324675
4000,2,0.5,always_large,misspecified,misspecified,gcomp,-0.03630163263136707,0.00032126219760474583,0.03769502250845534,,
4000,2,0.5,always_large,misspecified,misspecified,dr,-0.0002193919981665531,0.00045819416792681317,0.014483787021200015,0.941,0.007451107300260817
4000,2,0.5,fixed_switch,correct,known,ipw,-0.00012714591563815924,0.0006909415741894125,0.0218389336911916,0.944,0.007270763371201131
4000,2,0.5,fixed_switch,correct,known,gcomp,-0.0001231120791815543,0.00034476991006216466,0.010897824607573258,,
4000,2,0.5,fixed_switch,correct,known,dr,9.148226544492444e-05,0.00044355246496600705,0.014019644053724559,0.945,0.007209368904418752
4000,2,0.5,fixed_switch,misspecified,known,ipw,-0.00012714591563815924,0.0006909415741894125,0.0218389336911916,0.944,0.007270763371201131
4000,2,0.5,fixed_switch,misspecified,known,gcomp,0.03617369344021135,0.00032126219760474594,0.037571828373351907,,
4000,2,0.5,fixed_switch,misspecified,known,dr,0.00010922088353665448,0.00045160844833510324,0.014274388590003862,0.954,0.006624499981130654
4000,2,0.5,fixed_switch,correct,misspecified,ipw,-0.00012714591563815924,0.0006909415741894125,0.0218389336911916,0.944,0.007270763371201131
4000,2,0.5,fixed_switch,correct,misspecified,gcomp,-0.0001231120791815543,0.00034476991006216466,0.010897824607573258,,
4000,2,0.5,fixed_switch,correct,misspecified,dr,9.148226544492444e-05,0.00044355246496600705,0.014019644053724559,0.945,0.007209368904418752
4000,2,0.5,fixed_switch,misspecified,misspecified,ipw,-0.00012714591563815924,0.0006909415741894125,0.0218389336911916,0.944,0.007270763371201131
4000,2,0.5,fixed_switch,misspecified,misspecified,gcomp,0.03617369344021135,0.00032126219760474594,0.037571828373351907,,
4000,2,0.5,fixed_switch,misspecified,misspecified,dr,0.00010922088353665448,0.00045160844833510324,0.014274388590003862,0.954,0.006624499981130654
4000,2,0.5,failure_escalation,correct,known,ipw,-0.00043076769150997377,0.0006660171092789225,0.02105518396657813,0.946,0.0071473071852271785
4000,2,0.5,failure_escalation,correct,known,gcomp,-0.00023995385452926888,0.00033949720593133423,0.010733157612494612,,
4000,2,0.5,failure_escalation,correct,known,dr,-0.0006960404087556762,0.00048395099867624806,0.015312048615428273,0.956,0.006485676526007139
4000,2,0.5,failure_escalation,misspecified,known,ipw,-0.00043076769150997377,0.0006660171092789225,0.02105518396657813,0.946,0.0071473071852271785
4000,2,0.5,failure_escalation,misspecified,known,gcomp,-0.014087778358976608,0.0002466049503455441,0.01610026976870397,,
4000,2,0.5,failure_escalation,misspecified,known,dr,-0.0006719527838846364,0.0004914496108695862,0.015547756038979196,0.959,0.006270486424512857
4000,2,0.5,failure_escalation,correct,misspecified,ipw,-0.00043076769150997377,0.0006660171092789225,0.02105518396657813,0.946,0.0071473071852271785
4000,2,0.5,failure_escalation,correct,misspecified,gcomp,-0.00023995385452926888,0.00033949720593133423,0.010733157612494612,,
4000,2,0.5,failure_escalation,correct,misspecified,dr,-0.0006960404087556762,0.00048395099867624806,0.015312048615428273,0.956,0.006485676526007139
4000,2,0.5,failure_escalation,misspecified,misspecified,ipw,-0.00043076769150997377,0.0006660171092789225,0.02105518396657813,0.946,0.0071473071852271785
4000,2,0.5,failure_escalation,misspecified,misspecified,gcomp,-0.014087778358976608,0.0002466049503455441,0.01610026976870397,,
4000,2,0.5,failure_escalation,misspecified,misspecified,dr,-0.0006719527838846364,0.0004914496108695862,0.015547756038979196,0.959,0.006270486424512857
4000,2,0.5,soft_escalation,correct,known,ipw,-0.00026863407114696144,0.0005261757082564295,0.016632984679466792,0.947,0.007084560677981384
4000,2,0.5,soft_escalation,correct,known,gcomp,-0.00017380959130473966,0.0003090889352082407,0.009770908027011891,,
4000,2,0.5,soft_escalation,correct,known,dr,-0.00047792320753796115,0.00039739120921025993,0.012569417805799055,0.959,0.006270486424512857
4000,2,0.5,soft_escalation,misspecified,known,ipw,-0.00026863407114696144,0.0005261757082564295,0.016632984679466792,0.947,0.007084560677981384
4000,2,0.5,soft_escalation,misspecified,known,gcomp,-0.011748009556759592,0.00024368467749737223,0.01404772466880904,,
4000,2,0.5,soft_escalation,misspecified,known,dr,-0.00046315796446777627,0.0004013759118880168,0.01269472470443306,0.962,0.006046155803483734
4000,2,0.5,soft_escalation,correct,misspecified,ipw,-0.00026863407114696144,0.0005261757082564295,0.016632984679466792,0.947,0.007084560677981384
4000,2,0.5,soft_escalation,correct,misspecified,gcomp,-0.00017380959130473966,0.0003090889352082407,0.009770908027011891,,
4000,2,0.5,soft_escalation,correct,misspecified,dr,-0.00047792320753796115,0.00039739120921025993,0.012569417805799055,0.959,0.006270486424512857
4000,2,0.5,soft_escalation,misspecified,misspecified,ipw,-0.00026863407114696144,0.0005261757082564295,0.016632984679466792,0.947,0.007084560677981384
4000,2,0.5,soft_escalation,misspecified,misspecified,gcomp,-0.011748009556759592,0.00024368467749737223,0.01404772466880904,,
4000,2,0.5,soft_escalation,misspecified,misspecified,dr,-0.00046315796446777627,0.0004013759118880168,0.01269472470443306,0.962,0.006046155803483734
4000,5,0.05,always_small,correct,known,ipw,0.004907923269479561,0.00525545930620709,0.1661815885635307,0.758,0.013543854695026818
4000,5,0.05,always_small,correct,known,gcomp,-0.0005260026734855564,0.0005103844986473321,0.01614027642066712,,
4000,5,0.05,always_small,correct,known,dr,0.0020685072777569917,0.004767595165036294,0.1507033921860351,0.915,0.008819013550278736
4000,5,0.05,always_small,misspecified,known,ipw,0.004907923269479561,0.00525545930620709,0.1661815885635307,0.758,0.013543854695026818
4000,5,0.05,always_small,misspecified,known,gcomp,0.1423845771602476,0.00041748961539990963,0.14299472400928054,,
4000,5,0.05,always_small,misspecified,known,dr,0.000923587782206567,0.00533163658463412,0.1685193619034021,0.917,0.008724161850859943
4000,5,0.05,always_small,correct,misspecified,ipw,0.0018709827590633965,0.0015775267372081546,0.04989591759337343,0.936,0.007739767438366605
4000,5,0.05,always_small,correct,misspecified,gcomp,-0.0005260026734855564,0.0005103844986473321,0.01614027642066712,,
4000,5,0.05,always_small,correct,misspecified,dr,-0.001836798984316813,0.0010750320781790967,0.034028107582610885,0.94,0.007509993342207438
4000,5,0.05,always_small,misspecified,misspecified,ipw,0.0018709827590633965,0.0015775267372081546,0.04989591759337343,0.936,0.007739767438366605
4000,5,0.05,always_small,misspecified,misspecified,gcomp,0.1423845771602476,0.00041748961539990963,0.14299472400928054,,
4000,5,0.05,always_small,misspecified,misspecified,dr,0.12116103464369271,0.0010807255172892696,0.12588405773570593,0.056,0.007270763371201128
4000,5,0.05,always_large,correct,known,ipw,0.002029469906091216,0.003404259715259699,0.10761744269787697,0.929,0.008121514637061239
4000,5,0.05,always_large,correct,known,gcomp,0.00020348291959272757,0.0002881812972795905,0.009110807699661537,,
4000,5,0.05,always_large,correct,known,dr,0.0013391183719776033,0.0014454807647014745,0.045706875461958736,0.905,0.009272270487857868
4000,5,0.05,always_large,misspecified,known,ipw,0.002029469906091216,0.003404259715259699,0.10761744269787697,0.929,0.008121514637061239
4000,5,0.05,always_large,misspecified,known,gcomp,-0.05836390153617387,0.0002858060027121825,0.059058855294014355,,
4000,5,0.05,always_large,misspecified,known,dr,0.001257954462192348,0.0014822039222949853,0.04686484810845248,0.928,0.00817410545564467
4000,5,0.05,always_large,correct,misspecified,ipw,0.2807573332180796,0.0025302828071133814,0.29192569073073615,0.038,0.006046155803483731
4000,5,0.05,always_large,correct,misspecified,gcomp,0.00020348291959272757,0.0002881812972795905,0.009110807699661537,,
4000,5,0.05,always_large,correct,misspecified,dr,-0.0009692597339405485,0.001700683040791196,0.05376216092068279,0.966,0.005730968504537434
4000,5,0.05,always_large,misspecified,misspecified,ipw,0.2807573332180796,0.0025302828071133814,0.29192569073073615,0.038,0.006046155803483731
4000,5,0.05,always_large,misspecified,misspecified,gcomp,-0.05836390153617387,0.0002858060027121825,0.059058855294014355,,
4000,5,0.05,always_large,misspecified,misspecified,dr,-0.010306248236088852,0.0017564800858612733,0.05646552773541644,0.964,0.005891010100144119
4000,5,0.05,fixed_switch,correct,known,ipw,-0.002228335904319948,0.0019081697687852587,0.06035259924429074,0.958,0.006343185319695463
4000,5,0.05,fixed_switch,correct,known,gcomp,0.00019287040633645213,0.00028469975712077777,0.009000560912885687,,
4000,5,0.05,fixed_switch,correct,known,dr,-0.0017357176334837584,0.0010716305158662072,0.03391542844011151,0.958,0.006343185319695463
4000,5,0.05,fixed_switch,misspecified,known,ipw,-0.002228335904319948,0.0019081697687852587,0.06035259924429074,0.958,0.006343185319695463
4000,5,0.05,fixed_switch,misspecified,known,gcomp,-0.05180577185389035,0.00028580600271218263,0.05258746412874905,,
4000,5,0.05,fixed_switch,misspecified,known,dr,-0.001906190076282997,0.0010874036277246438,0.0344223439577558,0.951,0.006826346021115546
4000,5,0.05,fixed_switch,correct,misspecified,ipw,0.32439614290036317,0.002407236123575967,0.33319941251077745,0.011,0.003298332912245215
4000,5,0.05,fixed_switch,correct,misspecified,gcomp,0.00019287040633645213,0.00028469975712077777,0.009000560912885687,,
4000,5,0.05,fixed_switch,correct,misspecified,dr,-0.00207941563983791,0.0014885013893622856,0.04709293704103115,0.961,0.006122009474020767
4000,5,0.05,fixed_switch,misspecified,misspecified,ipw,0.32439614290036317,0.002407236123575967,0.33319941251077745,0.011,0.003298332912245215
4000,5,0.05,fixed_switch,misspecified,misspecified,gcomp,-0.05180577185389035,0.00028580600271218263,0.05258746412874905,,
4000,5,0.05,fixed_switch,misspecified,misspecified,dr,-0.01507553248020567,0.0015222405933116297,0.050419945329835014,0.958,0.006343185319695463
4000,5,0.05,failure_escalation,correct,known,ipw,-0.0006560905926804598,0.0010086438979540486,0.03188691903011109,0.955,0.00655553201502365
4000,5,0.05,failure_escalation,correct,known,gcomp,6.105742581806234e-05,0.00032176791708259046,0.010170289370536743,,
4000,5,0.05,failure_escalation,correct,known,dr,-0.0001677884129083664,0.0007286968875939019,0.02303250546046949,0.951,0.006826346021115546
4000,5,0.05,failure_escalation,misspecified,known,ipw,-0.0006560905926804598,0.0010086438979540486,0.03188691903011109,0.955,0.00655553201502365
4000,5,0.05,failure_escalation,misspecified,known,gcomp,0.012349745244090993,0.000262752824403029,0.014882412952172283,,
4000,5,0.05,failure_escalation,misspecified,known,dr,-7.004742768315197e-06,0.0007300691593701613,0.023075268699462886,0.955,0.00655553201502365
4000,5,0.05,failure_escalation,correct,misspecified,ipw,1.338465022986339,0.00374591978887597,1.3436913711516676,0.0,0.0
4000,5,0.05,failure_escalation,correct,misspecified,gcomp,6.105742581806234e-05,0.00032176791708259046,0.010170289370536743,,
4000,5,0.05,failure_escalation,correct,misspecified,dr,-0.001260690916558238,0.0024455265907690365,0.0773059444508594,0.982,0.004204283529925166
4000,5,0.05,failure_escalation,misspecified,misspecified,ipw,1.338465022986339,0.00374591978887597,1.3436913711516676,0.0,0.0
4000,5,0.05,failure_escalation,misspecified,misspecified,gcomp,0.012349745244090993,0.000262752824403029,0.014882412952172283,,
4000,5,0.05,failure_escalation,misspecified,misspecified,dr,-0.14170019639479484,0.0025592953330181127,0.16316368550425095,0.645,0.015131919904625453
4000,5,0.05,soft_escalation,correct,known,ipw,-0.00021727970399267914,0.0006013252669078412,0.019007306358738256,0.952,0.006759881655768837
4000,5,0.05,soft_escalation,correct,known,gcomp,4.511098600030966e-05,0.0002931480166337858,0.009265627819944203,,
4000,5,0.05,soft_escalation,correct,known,dr,-6.782834890066525e-05,0.00046211621497361177,0.014606246794789906,0.946,0.0071473071852271785
4000,5,0.05,soft_escalation,misspecified,known,ipw,-0.00021727970399267914,0.0006013252669078412,0.019007306358738256,0.952,0.006759881655768837
4000,5,0.05,soft_escalation,misspecified,known,gcomp,0.01604887764636814,0.00025962771329245197,0.018025138464601406,,
4000,5,0.05,soft_escalation,misspecified,known,dr,-1.0188087290460001e-05,0.0004630468994352228,0.014635508957416526,0.95,0.006892024376045114
4000,5,0.05,soft_escalation,correct,misspecified,ipw,0.95528575370231,0.0021798561783972323,0.9577671389289406,0.0,0.0
4000,5,0.05,soft_escalation,correct,misspecified,gcomp,4.511098600030966e-05,0.0002931480166337858,0.009265627819944203,,
